id,ra,dec,label,label_source,quality_flag,notes
1,53.09301217,-27.954545657,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
123,53.108840675,-27.94889507,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
124,53.10769056,-27.948885447,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
125,53.094023713,-27.948852459,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
126,53.097297254,-27.948418116,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
127,53.090786457,-27.94879718,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
128,53.073040118,-27.948578384,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
129,53.085747471,-27.948791749,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
130,53.07801262,-27.948658091,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
131,53.085940411,-27.948632352,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
132,53.104889983,-27.94859507,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
133,53.08047635,-27.948291032,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
134,53.098997011,-27.948433919,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
135,53.108731845,-27.948451281,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
136,53.094535805,-27.9482679,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
137,53.071478517,-27.947857986,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
138,53.084268911,-27.948043284,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
139,53.081947787,-27.948193513,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
140,53.092708453,-27.948183683,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
141,53.101255929,-27.947545714,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
142,53.083395824,-27.946267483,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
143,53.070720164,-27.947518905,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
144,53.108443499,-27.948006511,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
145,53.087405921,-27.947994572,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
146,53.086017537,-27.947981413,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
147,53.084678334,-27.947580211,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
148,53.095311046,-27.947787429,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
149,53.104205326,-27.94777788,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
150,53.073472318,-27.947545433,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
151,53.097559545,-27.947665472,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
152,53.096556945,-27.946719782,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
153,53.110299989,-27.947522926,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
154,53.08370738,-27.947255948,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
155,53.09884188,-27.947037853,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
156,53.072815072,-27.947429303,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
157,53.080930032,-27.947326543,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
158,53.069927316,-27.947354282,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
159,53.087668776,-27.947332495,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
160,53.139794464,-27.946074842,star,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
161,53.083738296,-27.946579843,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
162,53.107837801,-27.946836549,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
163,53.095448998,-27.947147006,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
164,53.095023877,-27.947149515,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
165,53.06801169,-27.947086968,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
166,53.108971463,-27.946799396,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
167,53.100408542,-27.946981168,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
168,53.140894731,-27.946553767,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
169,53.107377716,-27.946830467,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
170,53.080317519,-27.946716564,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
171,53.083202995,-27.945521616,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
172,53.109569408,-27.946484195,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
173,53.074713048,-27.946683821,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
174,53.094424585,-27.946680776,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
175,53.097874498,-27.946681625,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
176,53.08941403,-27.946680622,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
177,53.139984619,-27.946476483,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
178,53.086279304,-27.945104553,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
179,53.076864258,-27.945968176,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
180,53.13938797,-27.945784612,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
181,53.105117527,-27.946110548,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
182,53.098913834,-27.945797972,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
183,53.123744486,-27.945754606,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
184,53.138765881,-27.94619414,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
185,53.089105644,-27.945918439,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
186,53.109520892,-27.946132145,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
187,53.095437786,-27.946083315,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
188,53.075719163,-27.94596583,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
189,53.084815718,-27.945725353,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
190,53.106494404,-27.945896925,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
191,53.1062545,-27.945833847,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
192,53.095228733,-27.945809078,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
193,53.093704096,-27.945778954,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
194,53.083318066,-27.941092887,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
195,53.135842992,-27.945587786,star,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
196,53.093716786,-27.945613437,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
197,53.141212835,-27.944983558,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
198,53.097583979,-27.94560078,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
199,53.135681332,-27.945508544,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
200,53.07453783,-27.945286439,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
201,53.101879478,-27.94555931,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
202,53.10353026,-27.945506046,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
203,53.070297765,-27.945494337,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
204,53.094911413,-27.94531439,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
205,53.106030988,-27.94538606,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
